Date,Day,IBM,AAPL,MSFT,XRX,AMZN,DELL,GOOGL,ADBE,^GSPC,^IXIC
1990-01-01,1.0,10.970438003540000,0.24251236021518700,0.40375930070877100,11.202081680297900,,,,1.379060983657840,329.0799865722660,415.79998779296900
1990-02-01,2.0,11.554415702819800,0.24251236021518700,0.43104037642478900,10.39472484588620,,,,1.7790844440460200,331.8900146484380,425.79998779296900
1990-02-05,3.0,,,,,,,,,,
1990-03-01,4.0,11.951693534851100,0.28801724314689600,0.4834197461605070,11.394058227539100,,,,2.2348830699920700,339.94000244140600,435.5
1990-04-01,5.0,12.275476455688500,0.2817564308643340,0.5063362717628480,10.139430046081500,,,,2.2531447410583500,330.79998779296900,420.1000061035160
1990-05-01,6.0,13.514284133911100,0.295173317193985,0.6372847557067870,9.704153060913090,,,,2.0985164642334000,361.2300109863280,459.0
1990-05-04,7.0,,,,,,,,,,
1990-06-01,8.0,13.380948066711400,0.3211067020893100,0.6634747385978700,9.749448776245120,,,,2.164785146713260,358.0199890136720,462.29998779296900
1990-07-01,9.0,12.697657585144000,0.3013734817504880,0.5805402994155880,9.489465713500980,,,,2.069063901901250,356.1499938964840,438.20001220703100
1990-08-01,10.0,11.601561546325700,0.26549553871154800,0.5368908047676090,8.553519248962400,,,,1.4750508069992100,322.55999755859400,381.20001220703100
1990-08-06,11.0,,,,,,,,,,
1990-09-01,12.0,12.251119613647500,0.20872052013874100,0.5499854683876040,7.255113124847410,,,,1.1210384368896500,306.04998779296900,344.5
1990-10-01,13.0,12.15034294128420,0.22131578624248500,0.5565334558486940,6.248927116394040,,,,1.416249394416810,304.0,329.79998779296900
1990-11-01,14.0,13.08609390258790,0.26449888944625900,0.6307373642921450,7.361023426055910,,,,1.4900128841400100,322.2200012207030,359.1000061035160
1990-11-05,15.0,,,,,,,,,,
1990-12-01,16.0,13.161062240600600,0.31051647663116500,0.6569272875785830,7.519896507263180,,,,1.7186784744262700,330.2200012207030,373.79998779296900
1991-01-01,17.0,14.762505531311000,0.40078282356262200,0.8566243648529050,10.554410934448200,,,,2.242394208908080,343.92999267578100,414.20001220703100
1991-02-01,18.0,14.995450973510700,0.4134202301502230,0.9057300686836240,12.286416053772000,,,,2.8402483463287400,367.07000732421900,453.1000061035160
1991-02-04,19.0,,,,,,,,,,
1991-03-01,20.0,13.39067268371580,0.49208223819732700,0.92646324634552,12.511940002441400,,,,3.1869795322418200,375.2200012207030,482.29998779296900
1991-04-01,21.0,12.111870765686000,0.39800751209259000,0.8642628788948060,12.511940002441400,,,,3.0589873790741000,375.3399963378910,484.7200012207030
1991-05-01,22.0,12.479341506958000,0.34011581540107700,0.9581103920936580,12.73144817352300,,,,2.9850986003875700,389.8299865722660,506.1099853515630
1991-05-06,23.0,,,,,,,,,,
1991-06-01,24.0,11.555957794189500,0.30108359456062300,0.89208984375,11.853414535522500,,,,2.5565452575683600,371.1600036621090,475.9200134277340
1991-07-01,25.0,12.04675579071050,0.33554431796073900,0.9624748229980470,12.397871017456100,,,,3.1678967475891100,387.80999755859400,502.0400085449220
1991-08-01,26.0,11.526222229003900,0.3845158815383910,1.1163398027420000,13.037229537963900,,,,3.012463331222530,395.42999267578100,525.6799926757810
1991-08-06,27.0,,,,,,,,,,
1991-09-01,28.0,12.478833198547400,0.3599340617656710,1.1654454469680800,13.740047454834000,,,,3.0346662998199500,387.8599853515630,526.8800048828130
1991-10-01,29.0,11.83155345916750,0.37447676062583900,1.2292828559875500,14.41578483581540,,,,3.1431360244751000,392.45001220703100,542.97998046875
1991-11-01,30.0,11.139124870300300,0.36902356147766100,1.2734787464141800,13.965290069580100,,,,2.846613883972170,375.2200012207030,523.9000244140630
1991-11-04,31.0,,,,,,,,,,
1991-12-01,32.0,10.851117134094200,0.4109107553958890,1.4568067789077800,15.42939281463620,,,,3.8844411373138400,417.0899963378910,586.3400268554690
1992-01-01,33.0,10.973037719726600,0.4719553291797640,1.5746610164642300,17.584869384765600,,,,3.639812469482420,408.7799987792970,620.2100219726560
1992-02-01,34.0,10.592026710510300,0.49199995398521400,1.61721932888031,18.04088020324710,,,,3.3547844886779800,412.70001220703100,633.469970703125
1992-02-06,35.0,,,,,,,,,,
1992-03-01,36.0,10.317353248596200,0.4253714978694920,1.5517452955246000,16.302349090576200,,,,3.043056011199950,403.69000244140600,603.77001953125
1992-04-01,37.0,11.213163375854500,0.43906375765800500,1.4437123537063600,17.062589645385700,,,,2.631263494491580,414.95001220703100,578.6799926757810
1992-05-01,38.0,11.213163375854500,0.4363253116607670,1.5844820737838700,17.263996124267600,,,,2.705594062805180,415.3500061035160,585.3099975585940
1992-05-07,39.0,,,,,,,,,,
1992-06-01,40.0,12.25231647491460,0.3505205810070040,1.3749638795852700,16.055517196655300,,,,2.705594062805180,408.1400146484380,563.5999755859380
1992-07-01,41.0,11.861115455627400,0.34207984805107100,1.4289811849594100,17.38025665283200,,,,2.263554334640500,424.2099914550780,580.8300170898440
1992-08-01,42.0,10.84400749206540,0.33659130334854100,1.4633547067642200,17.525571823120100,,,,1.9359338283538800,414.0299987792970,563.1199951171880
1992-08-06,43.0,,,,,,,,,,
1992-09-01,44.0,10.243829727172900,0.3310767114162450,1.58120858669281,18.464359283447300,,,,1.6753284931182900,417.79998779296900,583.27001953125
